<s> the | 0.030871003307607496
in the | 0.020070838252656435
of the | 0.017162471395881007
the jury | 0.014537902388369679
jury said | 0.01090909090909091
the fulton | 0.007268951194184839
fulton county | 0.008526187576126675
the election | 0.007268951194184839
<s> it | 0.007717750826901874
at the | 0.00857843137254902
